1 2 19
1 19 18
2 3 20
2 20 19
3 4 21
3 21 20
4 5 22
4 22 21
5 6 23
5 23 22
6 7 24
6 24 23
7 8 25
7 25 24
8 9 26
8 26 25
9 10 27
9 27 26
10 11 28
10 28 27
11 12 29
11 29 28
12 13 30
12 30 29
13 14 31
13 31 30
14 15 32
14 32 31
15 16 33
15 33 32
16 17 34
16 34 33
18 19 36
18 36 35
19 20 37
19 37 36
20 21 38
20 38 37
21 22 39
21 39 38
22 23 40
22 40 39
23 24 41
23 41 40
24 25 42
24 42 41
25 26 43
25 43 42
26 27 44
26 44 43
27 28 45
27 45 44
28 29 46
28 46 45
29 30 47
29 47 46
30 31 48
30 48 47
31 32 49
31 49 48
32 33 50
32 50 49
33 34 51
33 51 50
35 36 53
35 53 52
36 37 54
36 54 53
37 38 55
37 55 54
38 39 56
38 56 55
39 40 57
39 57 56
40 41 58
40 58 57
41 42 59
41 59 58
42 43 60
42 60 59
43 44 61
43 61 60
44 45 62
44 62 61
45 46 63
45 63 62
46 47 64
46 64 63
47 48 65
47 65 64
48 49 66
48 66 65
49 50 67
49 67 66
50 51 68
50 68 67
52 53 70
52 70 69
53 54 71
53 71 70
54 55 72
54 72 71
55 56 73
55 73 72
56 57 74
56 74 73
57 58 75
57 75 74
58 59 76
58 76 75
59 60 77
59 77 76
60 61 78
60 78 77
61 62 79
61 79 78
62 63 80
62 80 79
63 64 81
63 81 80
64 65 82
64 82 81
65 66 83
65 83 82
66 67 84
66 84 83
67 68 85
67 85 84
69 70 87
69 87 86
70 71 88
70 88 87
71 72 89
71 89 88
72 73 90
72 90 89
73 74 91
73 91 90
74 75 92
74 92 91
75 76 93
75 93 92
76 77 94
76 94 93
77 78 95
77 95 94
78 79 96
78 96 95
79 80 97
79 97 96
80 81 98
80 98 97
81 82 99
81 99 98
82 83 100
82 100 99
83 84 101
83 101 100
84 85 102
84 102 101
86 87 104
86 104 103
87 88 105
87 105 104
88 89 106
88 106 105
89 90 107
89 107 106
90 91 108
90 108 107
91 92 109
91 109 108
92 93 110
92 110 109
93 94 111
93 111 110
94 95 112
94 112 111
95 96 113
95 113 112
96 97 114
96 114 113
97 98 115
97 115 114
98 99 116
98 116 115
99 100 117
99 117 116
100 101 118
100 118 117
101 102 119
101 119 118
103 104 121
103 121 120
104 105 122
104 122 121
105 106 123
105 123 122
106 107 124
106 124 123
107 108 125
107 125 124
108 109 126
108 126 125
109 110 127
109 127 126
110 111 128
110 128 127
111 112 129
111 129 128
112 113 130
112 130 129
113 114 131
113 131 130
114 115 132
114 132 131
115 116 133
115 133 132
116 117 134
116 134 133
117 118 135
117 135 134
118 119 136
118 136 135
120 121 138
120 138 137
121 122 139
121 139 138
122 123 140
122 140 139
123 124 141
123 141 140
124 125 142
124 142 141
125 126 143
125 143 142
126 127 144
126 144 143
127 128 145
127 145 144
128 129 146
128 146 145
129 130 147
129 147 146
130 131 148
130 148 147
131 132 149
131 149 148
132 133 150
132 150 149
133 134 151
133 151 150
134 135 152
134 152 151
135 136 153
135 153 152
137 138 155
137 155 154
138 139 156
138 156 155
139 140 157
139 157 156
140 141 158
140 158 157
141 142 159
141 159 158
142 143 160
142 160 159
143 144 161
143 161 160
144 145 162
144 162 161
145 146 163
145 163 162
146 147 164
146 164 163
147 148 165
147 165 164
148 149 166
148 166 165
149 150 167
149 167 166
150 151 168
150 168 167
151 152 169
151 169 168
152 153 170
152 170 169
154 155 172
154 172 171
155 156 173
155 173 172
156 157 174
156 174 173
157 158 175
157 175 174
158 159 176
158 176 175
159 160 177
159 177 176
160 161 178
160 178 177
161 162 179
161 179 178
162 163 180
162 180 179
163 164 181
163 181 180
164 165 182
164 182 181
165 166 183
165 183 182
166 167 184
166 184 183
167 168 185
167 185 184
168 169 186
168 186 185
169 170 187
169 187 186
171 172 189
171 189 188
172 173 190
172 190 189
173 174 191
173 191 190
174 175 192
174 192 191
175 176 193
175 193 192
176 177 194
176 194 193
177 178 195
177 195 194
178 179 196
178 196 195
179 180 197
179 197 196
180 181 198
180 198 197
181 182 199
181 199 198
182 183 200
182 200 199
183 184 201
183 201 200
184 185 202
184 202 201
185 186 203
185 203 202
186 187 204
186 204 203
188 189 206
188 206 205
189 190 207
189 207 206
190 191 208
190 208 207
191 192 209
191 209 208
192 193 210
192 210 209
193 194 211
193 211 210
194 195 212
194 212 211
195 196 213
195 213 212
196 197 214
196 214 213
197 198 215
197 215 214
198 199 216
198 216 215
199 200 217
199 217 216
200 201 218
200 218 217
201 202 219
201 219 218
202 203 220
202 220 219
203 204 221
203 221 220
205 206 223
205 223 222
206 207 224
206 224 223
207 208 225
207 225 224
208 209 226
208 226 225
209 210 227
209 227 226
210 211 228
210 228 227
211 212 229
211 229 228
212 213 230
212 230 229
213 214 231
213 231 230
214 215 232
214 232 231
215 216 233
215 233 232
216 217 234
216 234 233
217 218 235
217 235 234
218 219 236
218 236 235
219 220 237
219 237 236
220 221 238
220 238 237
222 223 240
222 240 239
223 224 241
223 241 240
224 225 242
224 242 241
225 226 243
225 243 242
226 227 244
226 244 243
227 228 245
227 245 244
228 229 246
228 246 245
229 230 247
229 247 246
230 231 248
230 248 247
231 232 249
231 249 248
232 233 250
232 250 249
233 234 251
233 251 250
234 235 252
234 252 251
235 236 253
235 253 252
236 237 254
236 254 253
237 238 255
237 255 254
239 240 257
239 257 256
240 241 258
240 258 257
241 242 259
241 259 258
242 243 260
242 260 259
243 244 261
243 261 260
244 245 262
244 262 261
245 246 263
245 263 262
246 247 264
246 264 263
247 248 265
247 265 264
248 249 266
248 266 265
249 250 267
249 267 266
250 251 268
250 268 267
251 252 269
251 269 268
252 253 270
252 270 269
253 254 271
253 271 270
254 255 272
254 272 271
256 257 274
256 274 273
257 258 275
257 275 274
258 259 276
258 276 275
259 260 277
259 277 276
260 261 278
260 278 277
261 262 279
261 279 278
262 263 280
262 280 279
263 264 281
263 281 280
264 265 282
264 282 281
265 266 283
265 283 282
266 267 284
266 284 283
267 268 285
267 285 284
268 269 286
268 286 285
269 270 287
269 287 286
270 271 288
270 288 287
271 272 289
271 289 288
273 274 307
273 307 306
274 275 308
274 308 307
275 276 309
275 309 308
276 277 310
276 310 309
277 278 311
277 311 310
278 279 312
278 312 311
279 280 313
279 313 312
280 281 314
280 314 313
281 282 315
281 315 314
282 283 316
282 316 315
283 284 317
283 317 316
284 285 318
284 318 317
285 286 319
285 319 318
286 287 320
286 320 319
287 288 321
287 321 320
288 289 322
288 322 321
289 290 323
289 323 322
290 291 324
290 324 323
291 292 325
291 325 324
292 293 326
292 326 325
293 294 327
293 327 326
294 295 328
294 328 327
295 296 329
295 329 328
296 297 330
296 330 329
297 298 331
297 331 330
298 299 332
298 332 331
299 300 333
299 333 332
300 301 334
300 334 333
301 302 335
301 335 334
302 303 336
302 336 335
303 304 337
303 337 336
304 305 338
304 338 337
306 307 340
306 340 339
307 308 341
307 341 340
308 309 342
308 342 341
309 310 343
309 343 342
310 311 344
310 344 343
311 312 345
311 345 344
312 313 346
312 346 345
313 314 347
313 347 346
314 315 348
314 348 347
315 316 349
315 349 348
316 317 350
316 350 349
317 318 351
317 351 350
318 319 352
318 352 351
319 320 353
319 353 352
320 321 354
320 354 353
321 322 355
321 355 354
322 323 356
322 356 355
323 324 357
323 357 356
324 325 358
324 358 357
325 326 359
325 359 358
326 327 360
326 360 359
327 328 361
327 361 360
328 329 362
328 362 361
329 330 363
329 363 362
330 331 364
330 364 363
331 332 365
331 365 364
332 333 366
332 366 365
333 334 367
333 367 366
334 335 368
334 368 367
335 336 369
335 369 368
336 337 370
336 370 369
337 338 371
337 371 370
339 340 373
339 373 372
340 341 374
340 374 373
341 342 375
341 375 374
342 343 376
342 376 375
343 344 377
343 377 376
344 345 378
344 378 377
345 346 379
345 379 378
346 347 380
346 380 379
347 348 381
347 381 380
348 349 382
348 382 381
349 350 383
349 383 382
350 351 384
350 384 383
351 352 385
351 385 384
352 353 386
352 386 385
353 354 387
353 387 386
354 355 388
354 388 387
355 356 389
355 389 388
356 357 390
356 390 389
357 358 391
357 391 390
358 359 392
358 392 391
359 360 393
359 393 392
360 361 394
360 394 393
361 362 395
361 395 394
362 363 396
362 396 395
363 364 397
363 397 396
364 365 398
364 398 397
365 366 399
365 399 398
366 367 400
366 400 399
367 368 401
367 401 400
368 369 402
368 402 401
369 370 403
369 403 402
370 371 404
370 404 403
372 373 406
372 406 405
373 374 407
373 407 406
374 375 408
374 408 407
375 376 409
375 409 408
376 377 410
376 410 409
377 378 411
377 411 410
378 379 412
378 412 411
379 380 413
379 413 412
380 381 414
380 414 413
381 382 415
381 415 414
382 383 416
382 416 415
383 384 417
383 417 416
384 385 418
384 418 417
385 386 419
385 419 418
386 387 420
386 420 419
387 388 421
387 421 420
388 389 422
388 422 421
389 390 423
389 423 422
390 391 424
390 424 423
391 392 425
391 425 424
392 393 426
392 426 425
393 394 427
393 427 426
394 395 428
394 428 427
395 396 429
395 429 428
396 397 430
396 430 429
397 398 431
397 431 430
398 399 432
398 432 431
399 400 433
399 433 432
400 401 434
400 434 433
401 402 435
401 435 434
402 403 436
402 436 435
403 404 437
403 437 436
405 406 439
405 439 438
406 407 440
406 440 439
407 408 441
407 441 440
408 409 442
408 442 441
409 410 443
409 443 442
410 411 444
410 444 443
411 412 445
411 445 444
412 413 446
412 446 445
413 414 447
413 447 446
414 415 448
414 448 447
415 416 449
415 449 448
416 417 450
416 450 449
417 418 451
417 451 450
418 419 452
418 452 451
419 420 453
419 453 452
420 421 454
420 454 453
421 422 455
421 455 454
422 423 456
422 456 455
423 424 457
423 457 456
424 425 458
424 458 457
425 426 459
425 459 458
426 427 460
426 460 459
427 428 461
427 461 460
428 429 462
428 462 461
429 430 463
429 463 462
430 431 464
430 464 463
431 432 465
431 465 464
432 433 466
432 466 465
433 434 467
433 467 466
434 435 468
434 468 467
435 436 469
435 469 468
436 437 470
436 470 469
438 439 472
438 472 471
439 440 473
439 473 472
440 441 474
440 474 473
441 442 475
441 475 474
442 443 476
442 476 475
443 444 477
443 477 476
444 445 478
444 478 477
445 446 479
445 479 478
446 447 480
446 480 479
447 448 481
447 481 480
448 449 482
448 482 481
449 450 483
449 483 482
450 451 484
450 484 483
451 452 485
451 485 484
452 453 486
452 486 485
453 454 487
453 487 486
454 455 488
454 488 487
455 456 489
455 489 488
456 457 490
456 490 489
457 458 491
457 491 490
458 459 492
458 492 491
459 460 493
459 493 492
460 461 494
460 494 493
