1 2 35
1 35 34
2 3 36
2 36 35
3 4 37
3 37 36
4 5 38
4 38 37
5 6 39
5 39 38
6 7 40
6 40 39
7 8 41
7 41 40
8 9 42
8 42 41
9 10 43
9 43 42
10 11 44
10 44 43
11 12 45
11 45 44
12 13 46
12 46 45
13 14 47
13 47 46
14 15 48
14 48 47
15 16 49
15 49 48
16 17 50
16 50 49
17 18 51
17 51 50
18 19 52
18 52 51
19 20 53
19 53 52
20 21 54
20 54 53
21 22 55
21 55 54
22 23 56
22 56 55
23 24 57
23 57 56
24 25 58
24 58 57
25 26 59
25 59 58
26 27 60
26 60 59
27 28 61
27 61 60
28 29 62
28 62 61
29 30 63
29 63 62
30 31 64
30 64 63
31 32 65
31 65 64
32 33 66
32 66 65
34 35 68
34 68 67
35 36 69
35 69 68
36 37 70
36 70 69
37 38 71
37 71 70
38 39 72
38 72 71
39 40 73
39 73 72
40 41 74
40 74 73
41 42 75
41 75 74
42 43 76
42 76 75
43 44 77
43 77 76
44 45 78
44 78 77
45 46 79
45 79 78
46 47 80
46 80 79
47 48 81
47 81 80
48 49 82
48 82 81
49 50 83
49 83 82
50 51 84
50 84 83
51 52 85
51 85 84
52 53 86
52 86 85
53 54 87
53 87 86
54 55 88
54 88 87
55 56 89
55 89 88
56 57 90
56 90 89
57 58 91
57 91 90
58 59 92
58 92 91
59 60 93
59 93 92
60 61 94
60 94 93
61 62 95
61 95 94
62 63 96
62 96 95
63 64 97
63 97 96
64 65 98
64 98 97
65 66 99
65 99 98
67 68 101
67 101 100
68 69 102
68 102 101
69 70 103
69 103 102
70 71 104
70 104 103
71 72 105
71 105 104
72 73 106
72 106 105
73 74 107
73 107 106
74 75 108
74 108 107
75 76 109
75 109 108
76 77 110
76 110 109
77 78 111
77 111 110
78 79 112
78 112 111
79 80 113
79 113 112
80 81 114
80 114 113
81 82 115
81 115 114
82 83 116
82 116 115
83 84 117
83 117 116
84 85 118
84 118 117
85 86 119
85 119 118
86 87 120
86 120 119
87 88 121
87 121 120
88 89 122
88 122 121
89 90 123
89 123 122
90 91 124
90 124 123
91 92 125
91 125 124
92 93 126
92 126 125
93 94 127
93 127 126
94 95 128
94 128 127
95 96 129
95 129 128
96 97 130
96 130 129
97 98 131
97 131 130
98 99 132
98 132 131
100 101 134
100 134 133
101 102 135
101 135 134
102 103 136
102 136 135
103 104 137
103 137 136
104 105 138
104 138 137
105 106 139
105 139 138
106 107 140
106 140 139
107 108 141
107 141 140
108 109 142
108 142 141
109 110 143
109 143 142
110 111 144
110 144 143
111 112 145
111 145 144
112 113 146
112 146 145
113 114 147
113 147 146
114 115 148
114 148 147
115 116 149
115 149 148
116 117 150
116 150 149
117 118 151
117 151 150
118 119 152
118 152 151
119 120 153
119 153 152
120 121 154
120 154 153
121 122 155
121 155 154
122 123 156
122 156 155
123 124 157
123 157 156
124 125 158
124 158 157
125 126 159
125 159 158
126 127 160
126 160 159
127 128 161
127 161 160
128 129 162
128 162 161
129 130 163
129 163 162
130 131 164
130 164 163
131 132 165
131 165 164
133 134 167
133 167 166
134 135 168
134 168 167
135 136 169
135 169 168
136 137 170
136 170 169
137 138 171
137 171 170
138 139 172
138 172 171
139 140 173
139 173 172
140 141 174
140 174 173
141 142 175
141 175 174
142 143 176
142 176 175
143 144 177
143 177 176
144 145 178
144 178 177
145 146 179
145 179 178
146 147 180
146 180 179
147 148 181
147 181 180
148 149 182
148 182 181
149 150 183
149 183 182
150 151 184
150 184 183
151 152 185
151 185 184
152 153 186
152 186 185
153 154 187
153 187 186
154 155 188
154 188 187
155 156 189
155 189 188
156 157 190
156 190 189
157 158 191
157 191 190
158 159 192
158 192 191
159 160 193
159 193 192
160 161 194
160 194 193
161 162 195
161 195 194
162 163 196
162 196 195
163 164 197
163 197 196
164 165 198
164 198 197
166 167 200
166 200 199
167 168 201
167 201 200
168 169 202
168 202 201
169 170 203
169 203 202
170 171 204
170 204 203
171 172 205
171 205 204
172 173 206
172 206 205
173 174 207
173 207 206
174 175 208
174 208 207
175 176 209
175 209 208
176 177 210
176 210 209
177 178 211
177 211 210
178 179 212
178 212 211
179 180 213
179 213 212
180 181 214
180 214 213
181 182 215
181 215 214
182 183 216
182 216 215
183 184 217
183 217 216
184 185 218
184 218 217
185 186 219
185 219 218
186 187 220
186 220 219
187 188 221
187 221 220
188 189 222
188 222 221
189 190 223
189 223 222
190 191 224
190 224 223
191 192 225
191 225 224
192 193 226
192 226 225
193 194 227
193 227 226
194 195 228
194 228 227
195 196 229
195 229 228
196 197 230
196 230 229
197 198 231
197 231 230
199 200 233
199 233 232
200 201 234
200 234 233
201 202 235
201 235 234
202 203 236
202 236 235
203 204 237
203 237 236
204 205 238
204 238 237
205 206 239
205 239 238
206 207 240
206 240 239
207 208 241
207 241 240
208 209 242
208 242 241
209 210 243
209 243 242
210 211 244
210 244 243
211 212 245
211 245 244
212 213 246
212 246 245
213 214 247
213 247 246
214 215 248
214 248 247
215 216 249
215 249 248
216 217 250
216 250 249
217 218 251
217 251 250
218 219 252
218 252 251
219 220 253
219 253 252
220 221 254
220 254 253
221 222 255
221 255 254
222 223 256
222 256 255
223 224 257
223 257 256
224 225 258
224 258 257
225 226 259
225 259 258
226 227 260
226 260 259
227 228 261
227 261 260
228 229 262
228 262 261
229 230 263
229 263 262
230 231 264
230 264 263
232 233 266
232 266 265
233 234 267
233 267 266
234 235 268
234 268 267
235 236 269
235 269 268
236 237 270
236 270 269
237 238 271
237 271 270
238 239 272
238 272 271
239 240 273
239 273 272
240 241 274
240 274 273
241 242 275
241 275 274
242 243 276
242 276 275
243 244 277
243 277 276
244 245 278
244 278 277
245 246 279
245 279 278
246 247 280
246 280 279
247 248 281
247 281 280
248 249 282
248 282 281
249 250 283
249 283 282
250 251 284
250 284 283
251 252 285
251 285 284
252 253 286
252 286 285
253 254 287
253 287 286
254 255 288
254 288 287
255 256 289
255 289 288
256 257 290
256 290 289
257 258 291
257 291 290
258 259 292
258 292 291
259 260 293
259 293 292
260 261 294
260 294 293
261 262 295
261 295 294
262 263 296
262 296 295
263 264 297
263 297 296
265 266 299
265 299 298
266 267 300
266 300 299
267 268 301
267 301 300
268 269 302
268 302 301
269 270 303
269 303 302
270 271 304
270 304 303
271 272 305
271 305 304
272 273 306
272 306 305
273 274 307
273 307 306
274 275 308
274 308 307
275 276 309
275 309 308
276 277 310
276 310 309
277 278 311
277 311 310
278 279 312
278 312 311
279 280 313
279 313 312
280 281 314
280 314 313
281 282 315
281 315 314
282 283 316
282 316 315
283 284 317
283 317 316
284 285 318
284 318 317
285 286 319
285 319 318
286 287 320
286 320 319
287 288 321
287 321 320
288 289 322
288 322 321
289 290 323
289 323 322
290 291 324
290 324 323
291 292 325
291 325 324
292 293 326
292 326 325
293 294 327
293 327 326
294 295 328
294 328 327
295 296 329
295 329 328
296 297 330
296 330 329
298 299 332
298 332 331
299 300 333
299 333 332
300 301 334
300 334 333
301 302 335
301 335 334
302 303 336
302 336 335
303 304 337
303 337 336
304 305 338
304 338 337
305 306 339
305 339 338
306 307 340
306 340 339
307 308 341
307 341 340
308 309 342
308 342 341
309 310 343
309 343 342
310 311 344
310 344 343
311 312 345
311 345 344
312 313 346
312 346 345
313 314 347
313 347 346
314 315 348
314 348 347
315 316 349
315 349 348
316 317 350
316 350 349
317 318 351
317 351 350
318 319 352
318 352 351
319 320 353
319 353 352
320 321 354
320 354 353
321 322 355
321 355 354
322 323 356
322 356 355
323 324 357
323 357 356
324 325 358
324 358 357
325 326 359
325 359 358
326 327 360
326 360 359
327 328 361
327 361 360
328 329 362
328 362 361
329 330 363
329 363 362
331 332 365
331 365 364
332 333 366
332 366 365
333 334 367
333 367 366
334 335 368
334 368 367
335 336 369
335 369 368
336 337 370
336 370 369
337 338 371
337 371 370
338 339 372
338 372 371
339 340 373
339 373 372
340 341 374
340 374 373
341 342 375
341 375 374
342 343 376
342 376 375
343 344 377
343 377 376
344 345 378
344 378 377
345 346 379
345 379 378
346 347 380
346 380 379
347 348 381
347 381 380
348 349 382
348 382 381
349 350 383
349 383 382
350 351 384
350 384 383
351 352 385
351 385 384
352 353 386
352 386 385
353 354 387
353 387 386
354 355 388
354 388 387
355 356 389
355 389 388
356 357 390
356 390 389
357 358 391
357 391 390
358 359 392
358 392 391
359 360 393
359 393 392
360 361 394
360 394 393
361 362 395
361 395 394
362 363 396
362 396 395
364 365 398
364 398 397
365 366 399
365 399 398
366 367 400
366 400 399
367 368 401
367 401 400
368 369 402
368 402 401
369 370 403
369 403 402
370 371 404
370 404 403
371 372 405
371 405 404
372 373 406
372 406 405
373 374 407
373 407 406
374 375 408
374 408 407
375 376 409
375 409 408
376 377 410
376 410 409
377 378 411
377 411 410
378 379 412
378 412 411
379 380 413
379 413 412
380 381 414
380 414 413
381 382 415
381 415 414
382 383 416
382 416 415
383 384 417
383 417 416
384 385 418
384 418 417
385 386 419
385 419 418
386 387 420
386 420 419
387 388 421
387 421 420
388 389 422
388 422 421
389 390 423
389 423 422
390 391 424
390 424 423
391 392 425
391 425 424
392 393 426
392 426 425
393 394 427
393 427 426
394 395 428
394 428 427
395 396 429
395 429 428
397 398 431
397 431 430
398 399 432
398 432 431
399 400 433
399 433 432
400 401 434
400 434 433
401 402 435
401 435 434
402 403 436
402 436 435
403 404 437
403 437 436
404 405 438
404 438 437
405 406 439
405 439 438
406 407 440
406 440 439
407 408 441
407 441 440
408 409 442
408 442 441
409 410 443
409 443 442
410 411 444
410 444 443
411 412 445
411 445 444
412 413 446
412 446 445
413 414 447
413 447 446
414 415 448
414 448 447
415 416 449
415 449 448
416 417 450
416 450 449
417 418 451
417 451 450
418 419 452
418 452 451
419 420 453
419 453 452
420 421 454
420 454 453
421 422 455
421 455 454
422 423 456
422 456 455
423 424 457
423 457 456
424 425 458
424 458 457
425 426 459
425 459 458
426 427 460
426 460 459
427 428 461
427 461 460
428 429 462
428 462 461
430 431 464
430 464 463
431 432 465
431 465 464
432 433 466
432 466 465
433 434 467
433 467 466
434 435 468
434 468 467
435 436 469
435 469 468
436 437 470
436 470 469
437 438 471
437 471 470
438 439 472
438 472 471
439 440 473
439 473 472
440 441 474
440 474 473
441 442 475
441 475 474
442 443 476
442 476 475
443 444 477
443 477 476
444 445 478
444 478 477
445 446 479
445 479 478
446 447 480
446 480 479
447 448 481
447 481 480
448 449 482
448 482 481
449 450 483
449 483 482
450 451 484
450 484 483
451 452 485
451 485 484
452 453 486
452 486 485
453 454 487
453 487 486
454 455 488
454 488 487
455 456 489
455 489 488
456 457 490
456 490 489
457 458 491
457 491 490
458 459 492
458 492 491
459 460 493
459 493 492
460 461 494
460 494 493
461 462 495
461 495 494
463 464 497
463 497 496
464 465 498
464 498 497
465 466 499
465 499 498
466 467 500
466 500 499
467 468 501
467 501 500
468 469 502
468 502 501
469 470 503
469 503 502
470 471 504
470 504 503
471 472 505
471 505 504
472 473 506
472 506 505
473 474 507
473 507 506
474 475 508
474 508 507
475 476 509
475 509 508
476 477 510
476 510 509
477 478 511
477 511 510
478 479 512
478 512 511
479 480 513
479 513 512
480 481 514
480 514 513
481 482 515
481 515 514
482 483 516
482 516 515
483 484 517
483 517 516
484 485 518
484 518 517
485 486 519
485 519 518
486 487 520
486 520 519
487 488 521
487 521 520
488 489 522
488 522 521
489 490 523
489 523 522
490 491 524
490 524 523
491 492 525
491 525 524
492 493 526
492 526 525
493 494 527
493 527 526
494 495 528
494 528 527
496 497 530
496 530 529
497 498 531
497 531 530
498 499 532
498 532 531
499 500 533
499 533 532
500 501 534
500 534 533
501 502 535
501 535 534
502 503 536
502 536 535
503 504 537
503 537 536
504 505 538
504 538 537
505 506 539
505 539 538
506 507 540
506 540 539
507 508 541
507 541 540
508 509 542
508 542 541
509 510 543
509 543 542
510 511 544
510 544 543
511 512 545
511 545 544
512 513 546
512 546 545
513 514 547
513 547 546
514 515 548
514 548 547
515 516 549
515 549 548
516 517 550
516 550 549
517 518 551
517 551 550
518 519 552
518 552 551
519 520 553
519 553 552
520 521 554
520 554 553
521 522 555
521 555 554
522 523 556
522 556 555
523 524 557
523 557 556
524 525 558
524 558 557
525 526 559
525 559 558
526 527 560
526 560 559
527 528 561
527 561 560
529 530 563
529 563 562
530 531 564
530 564 563
531 532 565
531 565 564
532 533 566
532 566 565
533 534 567
533 567 566
534 535 568
534 568 567
535 536 569
535 569 568
536 537 570
536 570 569
537 538 571
537 571 570
538 539 572
538 572 571
539 540 573
539 573 572
540 541 574
540 574 573
541 542 575
541 575 574
542 543 576
542 576 575
543 544 577
543 577 576
544 545 578
544 578 577
545 1090 579
545 579 578
1090 1091 580
1090 580 579
1091 1092 581
1091 581 580
1092 1093 582
1092 582 581
1093 1094 583
1093 583 582
1094 1095 584
1094 584 583
1095 1096 585
1095 585 584
1096 1097 586
1096 586 585
1097 1098 587
1097 587 586
1098 1099 588
1098 588 587
1099 1100 589
1099 589 588
1100 1101 590
1100 590 589
1101 1102 591
1101 591 590
1102 1103 592
1102 592 591
1103 1104 593
1103 593 592
1104 1105 594
1104 594 593
562 563 596
562 596 595
563 564 597
563 597 596
564 565 598
564 598 597
565 566 599
565 599 598
566 567 600
566 600 599
567 568 601
567 601 600
568 569 602
568 602 601
569 570 603
569 603 602
570 571 604
570 604 603
571 572 605
571 605 604
572 573 606
572 606 605
573 574 607
573 607 606
574 575 608
574 608 607
575 576 609
575 609 608
576 577 610
576 610 609
577 578 611
577 611 610
578 579 612
578 612 611
579 580 613
579 613 612
580 581 614
580 614 613
581 582 615
581 615 614
582 583 616
582 616 615
583 584 617
583 617 616
584 585 618
584 618 617
585 586 619
585 619 618
586 587 620
586 620 619
587 588 621
587 621 620
588 589 622
588 622 621
589 590 623
589 623 622
590 591 624
590 624 623
591 592 625
591 625 624
592 593 626
592 626 625
593 594 627
593 627 626
595 596 629
595 629 628
596 597 630
596 630 629
597 598 631
597 631 630
598 599 632
598 632 631
599 600 633
599 633 632
600 601 634
600 634 633
601 602 635
601 635 634
602 603 636
602 636 635
603 604 637
603 637 636
604 605 638
604 638 637
605 606 639
605 639 638
606 607 640
606 640 639
607 608 641
607 641 640
608 609 642
608 642 641
609 610 643
609 643 642
610 611 644
610 644 643
611 612 645
611 645 644
612 613 646
612 646 645
613 614 647
613 647 646
614 615 648
614 648 647
615 616 649
615 649 648
616 617 650
616 650 649
617 618 651
617 651 650
618 619 652
618 652 651
619 620 653
619 653 652
620 621 654
620 654 653
621 622 655
621 655 654
622 623 656
622 656 655
623 624 657
623 657 656
624 625 658
624 658 657
625 626 659
625 659 658
626 627 660
626 660 659
628 629 662
628 662 661
629 630 663
629 663 662
630 631 664
630 664 663
631 632 665
631 665 664
632 633 666
632 666 665
633 634 667
633 667 666
634 635 668
634 668 667
635 636 669
635 669 668
636 637 670
636 670 669
637 638 671
637 671 670
638 639 672
638 672 671
639 640 673
639 673 672
640 641 674
640 674 673
641 642 675
641 675 674
642 643 676
642 676 675
643 644 677
643 677 676
644 645 678
644 678 677
645 646 679
645 679 678
646 647 680
646 680 679
647 648 681
647 681 680
648 649 682
648 682 681
649 650 683
649 683 682
650 651 684
650 684 683
651 652 685
651 685 684
652 653 686
652 686 685
653 654 687
653 687 686
654 655 688
654 688 687
655 656 689
655 689 688
656 657 690
656 690 689
657 658 691
657 691 690
658 659 692
658 692 691
659 660 693
659 693 692
661 662 695
661 695 694
662 663 696
662 696 695
663 664 697
663 697 696
664 665 698
664 698 697
665 666 699
665 699 698
666 667 700
666 700 699
667 668 701
667 701 700
668 669 702
668 702 701
669 670 703
669 703 702
670 671 704
670 704 703
671 672 705
671 705 704
672 673 706
672 706 705
673 674 707
673 707 706
674 675 708
674 708 707
675 676 709
675 709 708
676 677 710
676 710 709
677 678 711
677 711 710
678 679 712
678 712 711
679 680 713
679 713 712
680 681 714
680 714 713
681 682 715
681 715 714
682 683 716
682 716 715
683 684 717
683 717 716
684 685 718
684 718 717
685 686 719
685 719 718
686 687 720
686 720 719
687 688 721
687 721 720
688 689 722
688 722 721
689 690 723
689 723 722
690 691 724
690 724 723
691 692 725
691 725 724
692 693 726
692 726 725
694 695 728
694 728 727
695 696 729
695 729 728
696 697 730
696 730 729
697 698 731
697 731 730
698 699 732
698 732 731
699 700 733
699 733 732
700 701 734
700 734 733
701 702 735
701 735 734
702 703 736
702 736 735
703 704 737
703 737 736
704 705 738
704 738 737
705 706 739
705 739 738
706 707 740
706 740 739
707 708 741
707 741 740
708 709 742
708 742 741
709 710 743
709 743 742
710 711 744
710 744 743
711 712 745
711 745 744
712 713 746
712 746 745
713 714 747
713 747 746
714 715 748
714 748 747
715 716 749
715 749 748
716 717 750
716 750 749
717 718 751
717 751 750
718 719 752
718 752 751
719 720 753
719 753 752
720 721 754
720 754 753
721 722 755
721 755 754
722 723 756
722 756 755
723 724 757
723 757 756
724 725 758
724 758 757
725 726 759
725 759 758
727 728 761
727 761 760
728 729 762
728 762 761
729 730 763
729 763 762
730 731 764
730 764 763
731 732 765
731 765 764
732 733 766
732 766 765
733 734 767
733 767 766
734 735 768
734 768 767
735 736 769
735 769 768
736 737 770
736 770 769
737 738 771
737 771 770
738 739 772
738 772 771
739 740 773
739 773 772
740 741 774
740 774 773
741 742 775
741 775 774
742 743 776
742 776 775
743 744 777
743 777 776
744 745 778
744 778 777
745 746 779
745 779 778
746 747 780
746 780 779
747 748 781
747 781 780
748 749 782
748 782 781
749 750 783
749 783 782
750 751 784
750 784 783
751 752 785
751 785 784
752 753 786
752 786 785
753 754 787
753 787 786
754 755 788
754 788 787
755 756 789
755 789 788
756 757 790
756 790 789
757 758 791
757 791 790
758 759 792
758 792 791
760 761 794
760 794 793
761 762 795
761 795 794
762 763 796
762 796 795
763 764 797
763 797 796
764 765 798
764 798 797
