1 2 11
1 11 10
2 3 12
2 12 11
3 4 13
3 13 12
4 5 14
4 14 13
5 6 15
5 15 14
6 7 16
6 16 15
7 8 17
7 17 16
8 9 18
8 18 17
10 11 20
10 20 19
11 12 21
11 21 20
12 13 22
12 22 21
13 14 23
13 23 22
14 15 24
14 24 23
15 16 25
15 25 24
16 17 26
16 26 25
17 18 27
17 27 26
19 20 29
19 29 28
20 21 30
20 30 29
21 22 31
21 31 30
22 23 32
22 32 31
23 24 33
23 33 32
24 25 34
24 34 33
25 26 35
25 35 34
26 27 36
26 36 35
28 29 38
28 38 37
29 30 39
29 39 38
30 31 40
30 40 39
31 32 41
31 41 40
32 33 42
32 42 41
33 34 43
33 43 42
34 35 44
34 44 43
35 36 45
35 45 44
37 38 47
37 47 46
38 39 48
38 48 47
39 40 49
39 49 48
40 41 50
40 50 49
41 42 51
41 51 50
42 43 52
42 52 51
43 44 53
43 53 52
44 45 54
44 54 53
46 47 56
46 56 55
47 48 57
47 57 56
48 49 58
48 58 57
49 50 59
49 59 58
50 51 60
50 60 59
51 52 61
51 61 60
52 53 62
52 62 61
53 54 63
53 63 62
55 56 65
55 65 64
56 57 66
56 66 65
57 58 67
57 67 66
58 59 68
58 68 67
59 60 69
59 69 68
60 61 70
60 70 69
61 62 71
61 71 70
62 63 72
62 72 71
64 65 74
64 74 73
65 66 75
65 75 74
66 67 76
66 76 75
67 68 77
67 77 76
68 69 78
68 78 77
69 70 79
69 79 78
70 71 80
70 80 79
71 72 81
71 81 80
73 74 91
73 91 90
74 75 92
74 92 91
75 76 93
75 93 92
76 77 94
76 94 93
77 78 95
77 95 94
78 79 96
78 96 95
79 80 97
79 97 96
80 81 98
80 98 97
81 82 99
81 99 98
82 83 100
82 100 99
83 84 101
83 101 100
84 85 102
84 102 101
85 86 103
85 103 102
86 87 104
86 104 103
87 88 105
87 105 104
88 89 106
88 106 105
90 91 108
90 108 107
91 92 109
91 109 108
92 93 110
92 110 109
93 94 111
93 111 110
94 95 112
94 112 111
95 96 113
95 113 112
96 97 114
96 114 113
97 98 115
97 115 114
98 99 116
98 116 115
99 100 117
99 117 116
100 101 118
100 118 117
101 102 119
101 119 118
102 103 120
102 120 119
103 104 121
103 121 120
104 105 122
104 122 121
105 106 123
105 123 122
107 108 125
107 125 124
108 109 126
108 126 125
109 110 127
109 127 126
110 111 128
110 128 127
111 112 129
111 129 128
112 113 130
112 130 129
113 114 131
113 131 130
114 115 132
114 132 131
115 116 133
115 133 132
116 117 134
116 134 133
117 118 135
117 135 134
118 119 136
118 136 135
119 120 137
119 137 136
120 121 138
120 138 137
121 122 139
121 139 138
122 123 140
122 140 139
124 125 142
124 142 141
125 126 143
125 143 142
126 127 144
126 144 143
127 128 145
127 145 144
128 129 146
128 146 145
129 130 147
129 147 146
130 131 148
130 148 147
131 132 149
131 149 148
132 133 150
132 150 149
133 134 151
133 151 150
134 135 152
134 152 151
135 136 153
135 153 152
136 137 154
136 154 153
137 138 155
137 155 154
138 139 156
138 156 155
139 140 157
139 157 156
141 142 159
141 159 158
142 143 160
142 160 159
143 144 161
143 161 160
144 145 162
144 162 161
145 146 163
145 163 162
146 147 164
146 164 163
147 148 165
147 165 164
148 149 166
148 166 165
149 150 167
149 167 166
150 151 168
150 168 167
151 152 169
151 169 168
152 153 170
152 170 169
153 154 171
153 171 170
154 155 172
154 172 171
155 156 173
155 173 172
156 157 174
156 174 173
158 159 176
158 176 175
159 160 177
159 177 176
160 161 178
160 178 177
161 162 179
161 179 178
162 163 180
162 180 179
163 164 181
163 181 180
164 165 182
164 182 181
165 166 183
165 183 182
166 167 184
166 184 183
167 168 185
167 185 184
168 169 186
168 186 185
169 170 187
169 187 186
170 171 188
170 188 187
171 172 189
171 189 188
172 173 190
172 190 189
173 174 191
173 191 190
175 176 193
175 193 192
176 177 194
176 194 193
177 178 195
177 195 194
178 179 196
178 196 195
179 180 197
179 197 196
180 181 198
180 198 197
181 182 199
181 199 198
182 183 200
182 200 199
183 184 201
183 201 200
184 185 202
184 202 201
185 186 203
185 203 202
186 187 204
186 204 203
187 188 205
187 205 204
188 189 206
188 206 205
189 190 207
189 207 206
190 191 208
190 208 207
192 193 210
192 210 209
193 194 211
193 211 210
194 195 212
194 212 211
195 196 213
195 213 212
196 197 214
196 214 213
197 198 215
197 215 214
198 199 216
198 216 215
199 200 217
199 217 216
200 201 218
200 218 217
201 202 219
201 219 218
202 203 220
202 220 219
203 204 221
203 221 220
204 205 222
204 222 221
205 206 223
205 223 222
206 207 224
206 224 223
207 208 225
207 225 224
