1 2 7
1 7 6
2 3 8
2 8 7
3 4 9
3 9 8
4 5 10
4 10 9
6 7 12
6 12 11
7 8 13
7 13 12
8 9 14
8 14 13
9 10 15
9 15 14
11 12 17
11 17 16
12 13 18
12 18 17
13 14 19
13 19 18
14 15 20
14 20 19
16 17 22
16 22 21
17 18 23
17 23 22
18 19 24
18 24 23
19 20 25
19 25 24
21 22 31
21 31 30
22 23 32
22 32 31
23 24 33
23 33 32
24 25 34
24 34 33
25 26 35
25 35 34
26 27 36
26 36 35
27 28 37
27 37 36
28 29 38
28 38 37
30 31 40
30 40 39
31 32 41
31 41 40
32 33 42
32 42 41
33 34 43
33 43 42
34 35 44
34 44 43
35 36 45
35 45 44
36 37 46
36 46 45
37 38 47
37 47 46
39 40 49
39 49 48
40 41 50
40 50 49
41 42 51
41 51 50
42 43 52
42 52 51
43 44 53
43 53 52
44 45 54
44 54 53
45 46 55
45 55 54
46 47 56
46 56 55
48 49 58
48 58 57
49 50 59
49 59 58
50 51 60
50 60 59
51 52 61
51 61 60
52 53 62
52 62 61
53 54 63
53 63 62
54 55 64
54 64 63
55 56 65
55 65 64
