1 2
1 10
1 11
2 3
2 11
2 12
3 4
3 12
3 13
4 5
4 13
4 14
5 6
5 14
5 15
6 7
6 15
6 16
7 8
7 16
7 17
8 9
8 17
8 18
9 18
10 11
10 19
10 20
11 12
11 20
11 21
12 13
12 21
12 22
13 14
13 22
13 23
14 15
14 23
14 24
15 16
15 24
15 25
16 17
16 25
16 26
17 18
17 26
17 27
18 27
19 20
19 28
19 29
20 21
20 29
20 30
21 22
21 30
21 31
22 23
22 31
22 32
23 24
23 32
23 33
24 25
24 33
24 34
25 26
25 34
25 35
26 27
26 35
26 36
27 36
28 29
28 37
28 38
29 30
29 38
29 39
30 31
30 39
30 40
31 32
31 40
31 41
32 33
32 41
32 42
33 34
33 42
33 43
34 35
34 43
34 44
35 36
35 44
35 45
36 45
37 38
37 46
37 47
38 39
38 47
38 48
39 40
39 48
39 49
40 41
40 49
40 50
41 42
41 50
41 51
41 82
42 43
43 44
44 45
46 47
46 55
46 56
47 48
47 56
47 57
48 49
48 57
48 58
49 50
49 58
49 59
50 51
50 59
50 60
51 52
51 60
51 61
51 82
52 53
52 61
52 62
52 82
52 83
53 54
53 62
53 63
53 83
53 84
54 63
54 84
54 85
55 56
55 64
55 65
56 57
56 65
56 66
57 58
57 66
57 67
58 59
58 67
58 68
59 60
59 68
59 69
60 61
60 69
60 70
61 62
61 70
61 71
62 63
62 71
62 72
63 72
64 65
64 73
64 74
65 66
65 74
65 75
66 67
66 75
66 76
67 68
67 76
67 77
68 69
68 77
68 78
69 70
69 78
69 79
70 71
70 79
70 80
71 72
71 80
71 81
72 81
73 74
74 75
75 76
76 77
77 78
78 79
79 80
80 81
82 83
83 84
84 85
